"","sigma_col[, 1]"
"4233",-0.244297642887014
"4234",-0.227133855511516
"4235",-0.276275861100852
"4236",-0.261602059672824
"4237",-0.318004571979619
"4238",-0.306553392491416
"4239",-0.286876273283552
"4240",-0.256605406642109
"4241",-0.287542439590534
"4242",-0.277270802380838
"4243",-0.281687679346874
"4244",-0.275919696742585
"4245",-0.238151581992509
"4246",-0.302081595480224
"4247",-0.29843355921267
"4248",-0.299376533940309
"4249",-0.260671826919294
"4250",-0.270111681810587
"4251",-0.325236627538878
"4252",-0.262939582067035
"4253",-0.305646411467246
"4254",-0.317723119063065
"4255",-0.29809819601616
"4256",-0.272276397283858
"4257",-0.307438686315866
"4258",-0.234261202008066
"4259",-0.294131740347438
"4260",-0.382598077356585
"4261",-0.220785567119575
"4262",-0.292371334274328
"4263",-0.311397472870725
"4264",-0.291639476599582
"4265",-0.300425924505039
"4266",-0.302889288026701
"4267",-0.221853062634924
"4268",-0.29379227795517
"4269",-0.27239888615216
"4270",-0.310379975948078
"4271",-0.24132730872499
"4272",-0.25570790868718
"4273",-0.284775521682874
"4274",-0.351095370036374
"4275",-0.262956541338484
"4276",-0.278554448079022
"4277",-0.296739560505468
"4278",-0.284442826756112
"4279",-0.320130684561269
"4280",-0.303728213240184
"4281",-0.267684492564114
"4282",-0.286955539263364
"4283",-0.301683516573569
"4284",-0.228401003119474
"4285",-0.186569748992071
"4286",-0.269429886689161
"4287",-0.283351954780286
"4288",-0.223555905260143
"4289",-0.263129106001356
"4290",-0.287367098298323
"4291",-0.276910704330116
"4292",-0.263804878414932
"4293",-0.355600895461498
"4294",-0.309842065466745
"4295",-0.281821049434766
"4296",-0.326925718475156
"4297",-0.306919397376268
"4298",-0.337724349047125
"4299",-0.290051084950854
"4300",-0.28186463656321
"4301",-0.370331711938808
"4302",-0.230838431200051
"4303",-0.305931529766855
"4304",-0.279812819378268
"4305",-0.315744210808205
"4306",-0.225726537164535
"4307",-0.310440026919719
"4308",-0.287089311665562
"4309",-0.312685579845178
"4310",-0.247216834321796
"4311",-0.33225846154768
"4312",-0.246674058371796
"4313",-0.358495239304741
"4314",-0.272297956922606
"4315",-0.254811892362479
"4316",-0.287756237658229
"4317",-0.287131352932025
"4318",-0.31175787307376
"4319",-0.260626178180802
"4320",-0.258882999249424
"4321",-0.271285795751513
"4322",-0.263419101814632
"4323",-0.283779818501617
"4324",-0.269636561520801
"4325",-0.328026022668901
"4326",-0.326159258012947
"4327",-0.310216455713833
"4328",-0.284068689065847
"4329",-0.309169284890479
"4330",-0.379171796558508
"4331",-0.239859357972078
"4332",-0.310011655498067
"4333",-0.30372925470955
"4334",-0.338807795010166
"4335",-0.246113417615097
"4336",-0.295362956474566
"4337",-0.268074911513522
"4338",-0.34634841551066
"4339",-0.266090099497492
"4340",-0.262956830466159
"4341",-0.245651481081838
"4342",-0.277691945802015
"4343",-0.242453593785727
"4344",-0.277604314140035
"4345",-0.220420450267906
"4346",-0.299015481465244
"4347",-0.27258176385146
"4348",-0.308627500686445
"4349",-0.259851594539398
"4350",-0.253711367628675
"4351",-0.24781781666532
"4352",-0.247776921850573
"4353",-0.256303926039494
"4354",-0.239204577207197
"4355",-0.233303960626699
"4356",-0.229234097965864
"4357",-0.309106752710189
"4358",-0.272171327682021
"4359",-0.261915199425524
"4360",-0.288613377776779
"4361",-0.303362030621292
"4362",-0.252503881480862
"4363",-0.21667835345368
"4364",-0.322116704234722
"4365",-0.240744186525341
"4366",-0.293022752508476
"4367",-0.285043748863432
"4368",-0.292627827702715
"4369",-0.233575976020563
"4370",-0.29120892151469
"4371",-0.269836086900337
"4372",-0.272361603812157
"4373",-0.375546150159306
"4374",-0.22899874107486
"4375",-0.258802720471452
"4376",-0.341016562291082
"4377",-0.235760498027535
"4378",-0.25964521124659
"4379",-0.284047359520111
"4380",-0.205992120852573
"4381",-0.278241191213315
"4382",-0.270663909173159
"4383",-0.264174305095811
"4384",-0.232324465456531
"4385",-0.21063985257185
"4386",-0.263066196866121
"4387",-0.237465893991858
"4388",-0.306474096273776
"4389",-0.187361708270162
"4390",-0.291941511876925
"4391",-0.234082064637029
"4392",-0.28605164850001
"4393",-0.235296061706487
"4394",-0.2834478580116
"4395",-0.322956488054695
"4396",-0.342830465310681
"4397",-0.287459166128633
"4398",-0.351735994246939
"4399",-0.247613442313272
"4400",-0.362066111072272
"4401",-0.300675324296196
"4402",-0.29819050195294
"4403",-0.297886873813147
"4404",-0.363335227955795
"4405",-0.269563647601812
"4406",-0.316168424710254
"4407",-0.284001997759831
"4408",-0.327054451698832
"4409",-0.277591799412381
"4410",-0.326901464734696
"4411",-0.28433128953064
"4412",-0.336868555404319
"4413",-0.340676955116206
"4414",-0.308399470884378
"4415",-0.23676457508321
"4416",-0.333818049424524
"4417",-0.302093965983537
"4418",-0.259121840079543
"4419",-0.336920847958664
"4420",-0.27441443013393
"4421",-0.305657164744115
"4422",-0.277890165479725
"4423",-0.37131101930955
"4424",-0.27764062512789
"4425",-0.307426535145253
"4426",-0.291181084340565
"4427",-0.348240155779551
"4428",-0.257884470663339
"4429",-0.361219010244911
"4430",-0.304770979175229
"4431",-0.37091540579022
"4432",-0.336248885752106
"4433",-0.304176106350365
"4434",-0.251125303841573
"4435",-0.356715279465453
"4436",-0.264535280723477
"4437",-0.327896048933134
"4438",-0.280946825161283
"4439",-0.3219062652059
"4440",-0.249989466516064
"4441",-0.282455657656664
"4442",-0.26486859823976
"4443",-0.327550267009439
"4444",-0.291228893414143
"4445",-0.345994708113549
"4446",-0.306763332035574
"4447",-0.372962877003162
"4448",-0.288646352846882
"4449",-0.314917855979189
"4450",-0.253715364115553
"4451",-0.333540609902439
"4452",-0.298155289281391
"4453",-0.281653680436716
"4454",-0.277433147916442
"4455",-0.290028301465385
"4456",-0.328309229776601
"4457",-0.228879751621353
"4458",-0.345615389717627
"4459",-0.32267276651359
"4460",-0.316776354886169
"4461",-0.30788959117634
"4462",-0.252631844982368
"4463",-0.254455706224656
"4464",-0.250357563553729
"4465",-0.318899254325009
"4466",-0.3160861965533
"4467",-0.247856000284851
"4468",-0.284974561786454
"4469",-0.254597150160905
"4470",-0.32180268391698
"4471",-0.242311214024636
"4472",-0.344328531975269
"4473",-0.276413417981925
"4474",-0.344724049781086
"4475",-0.308513498509263
"4476",-0.26698079051103
"4477",-0.310848594843546
"4478",-0.297363465985281
"4479",-0.326795371555215
"4480",-0.269847583805391
"4481",-0.251386735419118
"4482",-0.241724322918815
"4483",-0.263590087526709
"4484",-0.257092664355458
"4485",-0.237852047256058
"4486",-0.300040637405139
"4487",-0.182151322714983
"4488",-0.245618967235236
"4489",-0.242962887331248
"4490",-0.239303050029571
"4491",-0.197644830442893
"4492",-0.224019868926978
"4493",-0.26872341499008
"4494",-0.210613414256906
"4495",-0.284957044172332
"4496",-0.204476079188335
"4497",-0.216403254113204
"4498",-0.225650544992535
"4499",-0.209637659404912
"4500",-0.192459309470007
"4501",-0.23069890137698
"4502",-0.268560231161687
"4503",-0.279511272673208
"4504",-0.214400347274016
"4505",-0.248567973441918
"4506",-0.233244867740333
"4507",-0.287841005911734
"4508",-0.216548608152401
"4509",-0.246669744240829
"4510",-0.290008087259888
"4511",-0.288702613824767
"4512",-0.262196425801809
"4513",-0.322871243138659
"4514",-0.216638585091877
"4515",-0.355870880813284
"4516",-0.235684011275083
"4517",-0.305288024955999
"4518",-0.255010629241882
"4519",-0.25547525964627
"4520",-0.254275879110285
"4521",-0.308818854600889
"4522",-0.274734737752686
"4523",-0.292447487483052
"4524",-0.283924373169797
"4525",-0.280499211406467
"4526",-0.249246122157879
"4527",-0.292486187831462
"4528",-0.310979437250056
"4529",-0.245030690227416
"4530",-0.397639176374196
"4531",-0.258848457193347
"4532",-0.367227647065004
"4533",-0.285356600968955
"4534",-0.316622971453676
"4535",-0.35507923256702
"4536",-0.304935070860567
"4537",-0.298445731810581
"4538",-0.296239986759745
"4539",-0.296577375539226
"4540",-0.322569061518032
"4541",-0.290185660113565
"4542",-0.328032129027482
"4543",-0.262541481634443
"4544",-0.328587435770813
"4545",-0.228173345832935
"4546",-0.262637507504904
"4547",-0.309129546322881
"4548",-0.280063483971259
"4549",-0.319498653277906
"4550",-0.283357289001734
"4551",-0.265171952548487
"4552",-0.299264032251336
"4553",-0.205836699098391
"4554",-0.217180160928739
"4555",-0.239501059010585
"4556",-0.220559555851981
"4557",-0.255332757983606
"4558",-0.264996125398963
"4559",-0.268249535277667
"4560",-0.278652653819336
"4561",-0.254215149173972
"4562",-0.324246367988844
"4563",-0.288275712787703
"4564",-0.269228629237412
"4565",-0.285512631972629
"4566",-0.270665771786238
"4567",-0.296523255875654
"4568",-0.291593681972872
"4569",-0.287570386904505
"4570",-0.321716598550131
"4571",-0.30012852798639
"4572",-0.30790863697934
"4573",-0.214583177714221
"4574",-0.348707193574992
"4575",-0.310729908891563
"4576",-0.281864351102984
"4577",-0.314215141223095
"4578",-0.329650469245102
"4579",-0.279532618232973
"4580",-0.317479313644089
"4581",-0.336398396258143
"4582",-0.377889634984262
"4583",-0.279686992270277
"4584",-0.304416550118139
"4585",-0.259392120069512
"4586",-0.301608773079129
"4587",-0.266232240941262
"4588",-0.301023752560755
"4589",-0.263396877450253
"4590",-0.329343218567991
"4591",-0.280787749648621
"4592",-0.299588314619976
"4593",-0.269995570128172
"4594",-0.278714502388431
"4595",-0.374718444831935
"4596",-0.321477383059793
"4597",-0.34118790370813
"4598",-0.296240306020533
"4599",-0.387003258305134
"4600",-0.344489743958873
"4601",-0.303519922811984
"4602",-0.31429710446694
"4603",-0.239650886814136
"4604",-0.384524717472726
"4605",-0.263499381730544
"4606",-0.327551127255942
"4607",-0.312555045120472
"4608",-0.318058696327764
"4609",-0.233118452242312
"4610",-0.339193171308335
"4611",-0.280627604487863
"4612",-0.312742117608188
"4613",-0.280206049582109
"4614",-0.292462350173241
"4615",-0.312612153404413
"4616",-0.241329573173298
"4617",-0.315087991116096
"4618",-0.276348616618249
"4619",-0.287856047208298
"4620",-0.275580911907867
"4621",-0.278279451097329
"4622",-0.277037167556773
"4623",-0.248087812126495
"4624",-0.251112823943077
"4625",-0.301155303437476
"4626",-0.25690237110802
"4627",-0.348761238359299
"4628",-0.358672493401788
"4629",-0.258899236103995
"4630",-0.299393492864155
"4631",-0.339828835483049
"4632",-0.319155168053772
"4633",-0.312318527295398
"4634",-0.313994195320642
"4635",-0.295652298115903
"4636",-0.347690143745744
"4637",-0.24708831730591
"4638",-0.299464099914201
"4639",-0.274010040323238
"4640",-0.342328988606938
"4641",-0.283877534797901
"4642",-0.346294790209135
"4643",-0.245422912201989
"4644",-0.352772792155341
"4645",-0.280929822309076
"4646",-0.312508018945489
"4647",-0.257574526721471
"4648",-0.298434261569326
"4649",-0.29603205025681
"4650",-0.296726646460721
"4651",-0.276219457143927
"4652",-0.242880906872002
"4653",-0.260907455606139
"4654",-0.253334089745506
"4655",-0.249025151274603
"4656",-0.267048865092358
"4657",-0.219262565463846
"4658",-0.313702491752313
"4659",-0.280050145443537
"4660",-0.205275546164643
"4661",-0.261005933020167
"4662",-0.28857932701166
"4663",-0.246764414325473
"4664",-0.257733839616533
"4665",-0.32272867431855
"4666",-0.287100366868439
"4667",-0.262765803500618
"4668",-0.235769353894845
"4669",-0.32777095205915
"4670",-0.288493827613712
"4671",-0.305857752810853
"4672",-0.311963087591239
"4673",-0.215795806120462
"4674",-0.240045275305938
"4675",-0.249620435667718
"4676",-0.23725437403678
"4677",-0.251562143411571
"4678",-0.244737105253951
"4679",-0.239384747396801
"4680",-0.207420727760464
"4681",-0.247484240767021
"4682",-0.257774666151642
"4683",-0.299960947827915
"4684",-0.267606266158135
"4685",-0.241938453872464
"4686",-0.327214765691467
"4687",-0.313563664461855
"4688",-0.253521568082906
"4689",-0.325058092986798
"4690",-0.250074202335438
"4691",-0.301472481413964
"4692",-0.312797587240144
"4693",-0.326285428187657
"4694",-0.272801784531577
"4695",-0.311137475374264
"4696",-0.311283610832152
"4697",-0.247533729976087
"4698",-0.295891145541052
"4699",-0.294172269415045
"4700",-0.35115008265082
"4701",-0.32362435102749
"4702",-0.303785565632901
"4703",-0.340096515094664
"4704",-0.329641033475299
"4705",-0.274506187398101
"4706",-0.340407060963024
"4707",-0.270910398266292
"4708",-0.324564214871911
"4709",-0.327399363441319
"4710",-0.328430761563755
"4711",-0.252984970749025
"4712",-0.30965661669438
"4713",-0.289422244300707
"4714",-0.300648683745914
"4715",-0.25307410870057
"4716",-0.280311191721363
"4717",-0.295266771124901
"4718",-0.323986018190768
"4719",-0.309804881749987
"4720",-0.328460235141762
"4721",-0.30323026899459
"4722",-0.290235528336716
"4723",-0.368238334941993
"4724",-0.29155709833821
"4725",-0.31932207457093
"4726",-0.290558793887849
"4727",-0.29573823756084
"4728",-0.267389861487186
"4729",-0.236844944493433
"4730",-0.292894915611674
"4731",-0.292283493822887
"4732",-0.311962627300633
"4733",-0.319617489420119
"4734",-0.211502469500313
"4735",-0.324867267816562
"4736",-0.226324890827749
"4737",-0.248113562371846
"4738",-0.232087481986171
"4739",-0.263692558814115
"4740",-0.356544821210336
"4741",-0.226007595927548
"4742",-0.358113810755769
"4743",-0.248941245334079
"4744",-0.328094211874312
"4745",-0.222519164880565
"4746",-0.32505684226551
"4747",-0.264798509243169
"4748",-0.306586060483033
"4749",-0.264837265186694
"4750",-0.271528370021926
"4751",-0.259528344695218
"4752",-0.247652262890396
"4753",-0.387674433156917
"4754",-0.31428456106144
"4755",-0.242671340965489
"4756",-0.297911763683896
"4757",-0.309964956160264
"4758",-0.281565123697707
"4759",-0.395651026270218
"4760",-0.225509352733935
"4761",-0.341003149981881
"4762",-0.296570369966127
"4763",-0.287457776808531
"4764",-0.229616697387091
"4765",-0.351641043523096
"4766",-0.299711502615156
"4767",-0.312913747480232
"4768",-0.283837974726054
"4769",-0.353528617245667
"4770",-0.287349390189216
"4771",-0.307350649351627
"4772",-0.319537523352137
"4773",-0.316000032169053
"4774",-0.261323255265727
"4775",-0.392938358512111
"4776",-0.235043450254808
"4777",-0.353051359038054
"4778",-0.265115192070273
"4779",-0.343463451924482
"4780",-0.343158214375044
"4781",-0.307615830110355
"4782",-0.287227829776775
"4783",-0.309864772172117
"4784",-0.264800114194428
"4785",-0.254065475888379
"4786",-0.338368213575515
"4787",-0.206233485039175
"4788",-0.323623904356629
"4789",-0.273725991331052
"4790",-0.299303272877639
"4791",-0.29807459582648
"4792",-0.198237541243035
"4793",-0.273175504238544
"4794",-0.240706856375164
"4795",-0.243468855859953
"4796",-0.339788135138069
"4797",-0.335437506923719
"4798",-0.226805500251533
"4799",-0.295116655368345
"4800",-0.288505197586013
"4801",-0.347451880841916
"4802",-0.289533482867669
"4803",-0.38481645031321
"4804",-0.28406118459117
"4805",-0.355821493918145
"4806",-0.219486476926209
"4807",-0.213667957858984
"4808",-0.238087872084857
"4809",-0.242280658534518
"4810",-0.288853502576986
"4811",-0.243137038637519
"4812",-0.236432535847216
"4813",-0.224530174754414
"4814",-0.237636814033839
"4815",-0.26649720488436
"4816",-0.261528981506424
"4817",-0.291727652567347
"4818",-0.218077933012736
"4819",-0.260419982086547
"4820",-0.318687041291552
"4821",-0.274422939135723
"4822",-0.249093164315162
"4823",-0.276731044344032
"4824",-0.264816512830523
"4825",-0.343823639698925
"4826",-0.263732009689524
"4827",-0.30484355266061
"4828",-0.237770295277641
"4829",-0.357600917230755
"4830",-0.25179789581821
"4831",-0.333857931384571
